suggested_element,score,text,file,line,source,p_uicontrol,p_filepath,p_codeph,choice,context
uicontrol,0.920,Message panel,topics/tree-editor-perspective.dita,27,any/emphasis,0.920,0.060,0.330,uicontrol,[[Message panel]] - Displays messages returned from user operations.
uicontrol,0.920,Show hidden files and directories,topics/using-the-project-view.dita,108,uicontrol/dt-convention,0.920,0.040,0.280,uicontrol,"[[Show hidden files and directories]] || If selected, the hidden files and directories are shown in the Project view."
uicontrol,0.920,Show referenced resources,topics/using-the-project-view.dita,608,uicontrol/dt-convention,0.920,0.040,0.370,uicontrol,[[Show referenced resources]] || Opens the Referenced/Dependent Resources view that allows you to see the referenced resource hierarchy for an XML document.
uicontrol,0.920,Create,topics/wa-bitbucket-server-integration.dita,9,uicontrol/label+noun,0.920,0.030,0.440,uicontrol,Go to the Bitbucket server Administration page. Click on Application links and select [[Create]] link.
uicontrol,0.920,DITA Map,topics/wa-custom-plugin-problems.dita,8,uicontrol/label+noun,0.920,0.220,0.190,uicontrol,"I have used plugins to customize the behavior of certain functionality in Web Author (for example, custom behavior in the toolbar or custom information in side views) and when a document is opened from the [[DITA Map]] view, the custom functionality does not work as expected."
uicontrol,0.920,Structure,topics/wa-outline-pane.dita,30,any/emphasis,0.920,0.050,0.420,uicontrol,[[Structure]] - Displays the information in the pane as a general tag overview of the current XML document.
uicontrol,0.920,editor,topics/wa-using-the-keyboard.dita,8,any/emphasis,0.920,0.070,0.360,uicontrol,"The interface has three main regions: toolbar area, side views, and the [[editor]]. You can use the keyboard to work with those regions (and the interface in general) as follows:"
uicontrol,0.920,API URI,topics/webapp-integrate-github-plugin.dita,263,uicontrol/label+noun,0.920,0.030,0.700,uicontrol,GitLab On-Premise needs to know the URL that is used to reach it. Make sure this URL is the same as the URL written in the [[API URI]] field of the GitLab Plugin Configuration dialog box.
uicontrol,0.920,'Input password',topics/webapp_editor_variables.dita,74,any/emphasis,0.920,0.020,0.650,uicontrol,"${ask('Input password', password, 'abcd')} - The displayed dialog box has the name [['Input password']] and the input hidden with bullet symbols. The input field already contains the default abcd value. "
uicontrol,0.920,'Operating System',topics/webapp_editor_variables.dita,136,any/emphasis,0.920,0.020,0.660,uicontrol,"${ask('Operating System', combobox, ('win':'Microsoft Windows';'macos':'macOS';'lnx':'Linux/UNIX'), 'macos')} - The dialog box has the name [['Operating System']]. The drop-down menu displays the three given operating systems. The associated value will be returned based upon your selection. In this example, the default value is indicated by the osx key. However, the same result could be obtained i"
uicontrol,0.920,'Operating System',topics/webapp_editor_variables.dita,168,any/emphasis,0.920,0.020,0.620,uicontrol,"${ask('Operating System', editable_combobox, ('win':'Microsoft Windows';'macos':'macOS';'lnx':'Linux/UNIX'), 'macos')} - The dialog box has the name [['Operating System']]. The drop-down menu displays the three given operating systems and also allows you to edit the entry. The associated value will be returned based upon your selection or the text you input. "
uicontrol,0.920,Run,topics/xspec-helper-view-addon.dita,41,any/emphasis,0.920,0.060,0.420,uicontrol,Work on the XSLT and whenever you want to execute a particular scenario use the [[Run]] buttons.
uicontrol,0.910,API Key Tools,ai/ai_positron_enterprise-config-file.dita,141,uicontrol/label+noun,0.910,0.230,0.390,uicontrol,Select the Encrypt Action: Choose Encrypt... from the [[API Key Tools]] menu.
uicontrol,0.910,Exclude from AI processing,ai/functionality_features.dita,551,any/emphasis,0.910,0.020,0.240,uicontrol,"You can also easily add resources to an ignore file by using the [[Exclude from AI processing]] action that is available in the contextual menu of the Project view, DITA Maps Manager, and the Author/Text editor pages (within the AI Positron submenu). When this action is used, the selected files or folders are added to the .ai-ignore file, which is automatically opened for review or editing. This a"
uicontrol,0.910,Chat,ai/model_context_protocol_preferences.dita,210,uicontrol/label+noun,0.910,0.100,0.360,uicontrol,"AI Positron does not control how various tools are implemented by the configured MCP servers or what parameters are used by the LLM to call them. By default, whenever the LLM calls tools obtained by AI Positron from an MCP server, the end user is required to approve or reject each individual tool call in the [[Chat]] view."
uicontrol,0.910,Window->Export Layout,dev_guide/customizing_the_application_layout.dita,16,uicontrol/cascade,0.910,0.050,0.440,uicontrol,"Export the layout of the current views and toolbars in the application using the [[Window->Export Layout]] action, then use the WorkspaceAccess plugin API to impose a fixed value for a global option key:"
uicontrol,0.910,DITA maps Manager,dev_guide/customizing_the_dita_maps_manager_view.dita,18,any/emphasis,0.910,0.060,0.150,uicontrol,The API method WSDitaMapEditorPage allows you to interact with the DITA map that is open in the [[DITA maps Manager]] view: 
uicontrol,0.910,Project,dev_guide/customizing_the_project_view.dita,15,any/emphasis,0.910,0.210,0.540,uicontrol,Access the set of resources currently selected in the [[Project]] view.
uicontrol,0.910,Search Filter,reusables/topics/reusables-author-for-dita.dita,826,any/emphasis,0.910,0.040,0.240,uicontrol,[[Search Filter]] - You can enter text in the filter field at the top of the dialog box to filter the list and search for a specific key.
uicontrol,0.910,Shape Table,reusables/topics/reusables-editing-documents.dita,2410,uicontrol/dt-convention,0.910,0.040,0.240,uicontrol,"[[Shape Table]] || The table at the right of the Image Pane is a sequential list of all the areas (shapes) that have been added in the image. It shows their number, type, and ID. If you select one of the entries in the table, the corresponding shape will be selected in the Image Pane."
uicontrol,0.910,'Operating System',reusables/topics/reusables-editor-variables.dita,311,any/emphasis,0.910,0.020,0.660,uicontrol,"${ask('Operating System', combobox, ('win':'Microsoft Windows';'macos':'macOS';'lnx':'Linux/UNIX'), 'macos')} - The dialog box has the name [['Operating System']]. The drop-down menu displays the three given operating systems. The associated value will be returned based upon your selection. In this example, the default value is indicated by the osx key. However, the same result could be obtained i"
uicontrol,0.910,"""Combo Box""",rules/styleguide/useSpecificWords.dita,15,any/emphasis,0.910,0.130,0.230,uicontrol,"[[""Combo Box""]] vs. ""Combobox""  || Rule: Use ""combo box"" instead of ""combobox""."
uicontrol,0.910,"""Combo Box""",rules/styleguide/useSpecificWords.dita,15,any/emphasis,0.910,0.140,0.250,uicontrol,"[[""Combo Box""]] vs. ""Combobox""  || Rule: Use ""combo box"" instead of ""combobox""."
uicontrol,0.910,"""combo box""",rules/styleguide/useSpecificWords.dita,17,any/emphasis,0.910,0.060,0.300,uicontrol,"Rule: Use [[""combo box""]] instead of ""combobox""."
uicontrol,0.910,Show add-ons from,topics/ai-translator-add-on.dita,73,any/emphasis,0.910,0.070,0.610,uicontrol,Enter or paste http://www.oxygenxml.com/InstData/Addons/default/updateSite.xml in the [[Show add-ons from]] field.
uicontrol,0.910,Progress Bar,topics/ai-translator-add-on.dita,130,any/emphasis,0.910,0.080,0.380,uicontrol,[[Progress Bar]] - Visual indicator that shows the completion percentage and current file being processed.
uicontrol,0.910,Oxygen,topics/ai-translator-add-on.dita,380,any/emphasis,0.910,0.400,0.430,uicontrol,From the [[Oxygen]] menu - Go to Options Preferences Plugins Oxygen AI Translator .
uicontrol,0.910,Files,topics/cf-projects-workspace_files_view.dita,61,any/emphasis,0.910,0.480,0.270,uicontrol,"Creates a new file within the selected folder. This opens a dialog box where you can select from a set of templates and enter a title for the new file. To create a file in the root directory, select New File from the 3 vertical dots menu in the [[Files]] header at the top. "
uicontrol,0.910,XPath/XQuery Builder,topics/ch_graphics_svg_templates.dita,64,uicontrol/label+noun,0.910,0.160,0.250,uicontrol,XPath expressions can be tested (without ${}) using the [[XPath/XQuery Builder]] view.
uicontrol,0.910,XPath/XQuery Builder,topics/dcpp_how_to_use_svg_templates_for_creating_dynamic_cover_pages.dita,139,uicontrol/label+noun,0.910,0.150,0.290,uicontrol,XPath expressions can be tested (without ${}) using the [[XPath/XQuery Builder]] view.
uicontrol,0.910,Show all scenarios,topics/dita-ot-install-plugin.dita,56,any/emphasis,0.910,0.040,0.270,uicontrol,"Select the Integrate/Install DITA-OT Plugins transformation scenario. If the integrator is not visible, select the [[Show all scenarios]] option that is available in the Settings drop-down menu."
uicontrol,0.910,Set created date,topics/dita-prolog-updater.dita,109,any/emphasis,0.910,0.030,0.630,uicontrol,"[[Set created date]] || When this option is selected, a created date is added to the prolog when the document is saved. This option is only applicable for new documents."
uicontrol,0.910,Update revised dates,topics/dita-prolog-updater.dita,120,any/emphasis,0.910,0.030,0.510,uicontrol,"[[Update revised dates]] || When this option is selected, a revised date is added to the prolog when the document is saved. This option is only applicable for already existing documents."
uicontrol,0.910,Show all scenarios,topics/example-custom-dita-ot-plugin.dita,105,any/emphasis,0.910,0.040,0.270,uicontrol,"To install the created plugin in the DITA-OT, run the built-in transformation scenario called Integrate/Install DITA-OT Plugins by executing it from the Apply Transformation Scenario(s) dialog box. If the integrator is not visible, select the [[Show all scenarios]] option that is available in the Settings drop-down menu. For more information, see ."
uicontrol,0.910,Whole words only,topics/find-replace-dialog.dita,149,uicontrol/dt-convention,0.910,0.030,0.610,uicontrol,[[Whole words only]] || Only entire occurrences of a word are included in the search operation. This option is automatically disabled if the Regular expression option is selected.
uicontrol,0.910,Show blame,topics/git-addon.dita,565,any/emphasis,0.910,0.020,0.280,uicontrol,"Various actions are available in the contextual menu (Open, Open in compare editor, Stage, Discard, Show history, [[Show blame]], and more)."
uicontrol,0.910,Git Branch Manager,topics/git-addon.dita,743,any/emphasis,0.910,0.110,0.250,uicontrol,"The [[Git Branch Manager]] side-view displays all the branches as a tree. The tree can be filtered using the text field at the top of the panel and you can reload the information by using the Refresh action. When hovering the cursor over a branch name, a tooltip is displayed that provides information about the last commit performed on that branch (such as the author and the date of the commit)."
uicontrol,0.910,Project View,topics/git-addon.dita,846,any/emphasis,0.910,0.060,0.380,uicontrol,"The current repository must be the same as the project loaded in the [[Project View]] and there must be no uncommitted changes (if detected, a dialog box will appear offering the option to make a stash be applied after the project validation)."
uicontrol,0.910,view the certificate,topics/import-https-server-certificate.dita,62,any/emphasis,0.910,0.030,0.200,uicontrol,"If there is a ""This connection is not private"" message, click Show Details and in the expanded panel, click [[view the certificate]]."
uicontrol,0.910,Reset mission progress,topics/live-tutorials-addon.dita,108,uicontrol/dt-convention,0.910,0.050,0.350,uicontrol,[[Reset mission progress]] || Right-click on a mission and choose Reset progress to reset its current progress.
uicontrol,0.910,Preview,topics/markdown-editor.dita,74,any/emphasis,0.910,0.140,0.410,uicontrol,"Synchronous caret and scroll synchronization - Moving the cursor in the editor area will display the corresponding move in the [[Preview]] area. In addition, moving the cursor in the Preview area will display the corresponding move in the editor area."
uicontrol,0.910,Mark as merged,topics/merge-conflicts.dita,14,any/emphasis,0.910,0.020,0.540,uicontrol,Both pseudo and real conflicts can be resolved without an update. You should open the file in the compare editor and decide which incoming changes need to be copied locally and which outgoing changes must be overridden or modified. After saving your local file you have to use the [[Mark as merged]] action from the contextual menu before committing.
uicontrol,0.910,File Comparison Panels,topics/merging_changes.dita,104,any/emphasis,0.910,0.160,0.120,uicontrol,"[[File Comparison Panels]] || If you click a file in the top panel, the file is opened in this file comparison section. The file from your file set is shown in the left panel and the file from the other file set is shown in the right panel. This panel includes a variety of toolbar actions, depending on whether the merge tool is in Text or Author mode. To determine whether the files are initially o"
uicontrol,0.910,File Comparison Panels,topics/merging_changes.dita,104,uicontrol/dt-convention,0.910,0.130,0.140,uicontrol,"[[File Comparison Panels]] || If you click a file in the top panel, the file is opened in this file comparison section. The file from your file set is shown in the left panel and the file from the other file set is shown in the right panel. This panel includes a variety of toolbar actions, depending on whether the merge tool is in Text or Author mode. To determine whether the files are initially o"
uicontrol,0.910,Open Merged Files,topics/merging_changes.dita,383,any/emphasis,0.910,0.040,0.410,uicontrol,"[[Open Merged Files]] || If you select this option, all the files that will be modified by the merge operation will be opened in the editor after the operation is finished."
uicontrol,0.910,Preferences,topics/optionpagegroup-plugin.dita,5,any/emphasis,0.910,0.140,0.280,uicontrol,This type of plugin extension allows you to add a group of custom [[Preferences]] pages from a plugin.
uicontrol,0.910,Context,topics/preferences-dita-maps.dita,67,uicontrol/label+noun,0.910,0.090,0.300,uicontrol,"Only display items related to currently open maps in the [[Context]] drop-down list || If selected, only the currently open maps and contexts that are relevant to the currently open maps are displayed in the Context map drop-down menu in the DITA Maps Manager. This is helpful if you are working with multiple DITA-OT projects and DITA maps set as Main Files since it helps you narrow down the releva"
uicontrol,0.910,Reset,topics/register-floating-license-multiple-users.dita,36,any/emphasis,0.910,0.070,0.680,uicontrol,Click [[Reset]] and restart the application.
uicontrol,0.910,Reset,topics/request-floating-license-from-license-servlet.dita,82,any/emphasis,0.910,0.070,0.700,uicontrol,Click [[Reset]] and restart the application.
uicontrol,0.910,Configuration,topics/servlet-report-page.dita,31,any/emphasis,0.910,0.090,0.380,uicontrol,[[Configuration]] - Opens a page where you can configure notification settings and set up the mail server used for sending emails whenever license requests from users are rejected. This page also contains a Allow users to lock licenses option. Enabling this option allows the users to lock/reserve a floating license.
uicontrol,0.910,Users management,topics/servlet-report-page.dita,38,any/emphasis,0.910,0.100,0.170,uicontrol,[[Users management]] (Available only for named-user licenses) - Opens a page where you can manage the list of users who are entitled to use the license key.
uicontrol,0.910,Entire DITA map hierarchy,topics/spell-check-in-files.dita,52,any/emphasis,0.910,0.060,0.380,uicontrol,[[Entire DITA map hierarchy]] - Option available when the dialog is invoked from the DITA Maps Manager view. Checks the spelling in all references contained in the DITA map.
uicontrol,0.910,Message,topics/tree-editor-perspective.dita,27,uicontrol/label+noun,0.910,0.090,0.430,uicontrol,[[Message]] panel - Displays messages returned from user operations.
uicontrol,0.910,Toggle,topics/vpat.dita,1106,uicontrol/label+noun,0.910,0.110,0.490,uicontrol,[[Toggle]] buttons in their active state.
uicontrol,0.910,Author,topics/wa-migrate-frameworks.dita,89,uicontrol/label+noun,0.910,0.080,0.340,uicontrol,"If the configured activation XPath evaluates to false at the current cursor position, it does not disable the actions on the Web [[Author]] toolbar, but when the user tries to invoke an action, the operation will not be executed (if the XPath evaluates to false) and the user will be notified that the action is not available at that location."
uicontrol,0.910,Contents,topics/wa-outline-pane.dita,29,any/emphasis,0.910,0.140,0.310,uicontrol,[[Contents]] - Displays the information in the pane like a table of contents.
uicontrol,0.910,Stop,topics/wa-text-mode.dita,47,any/emphasis,0.910,0.040,0.580,uicontrol,"Find/Replace (Ctrl+Shift+F (Command+Shift+F on macOS)) - Opens a stripe at the top of the text editor where you can enter a search pattern to find and after you press Enter, you can enter the pattern to replace it with. Each occurrence is then highlighted in the editor, one by one. You can simply press Enter to perform the replace operation on each occurrence or you can use the buttons that then a"
uicontrol,0.910,side views,topics/wa-using-the-keyboard.dita,8,any/emphasis,0.910,0.050,0.150,uicontrol,"The interface has three main regions: toolbar area, [[side views]], and the editor. You can use the keyboard to work with those regions (and the interface in general) as follows:"
uicontrol,0.910,Add permission,topics/webapp-integrate-sharepoint-plugin.dita,62,any/emphasis,0.910,0.030,0.470,uicontrol,"Choose the API permissions category. Add permissions by clicking the Add a permission button, selecting the relevant permissions, and pressing [[Add permission]]: Microsoft Graph Delegated permissions Sites.Read.All (reads items in all site collections). SharePoint Delegated permissions AllSites.Write (reads and writes items in all site collections). "
uicontrol,0.910,Sections Button,topics/whr-html5-pages.dita,456,uicontrol/verb+label,0.910,0.060,0.230,uicontrol,Expand/Collapse [[Sections Button]] || Icon that expands or collapses sections listed in the side table of contents within a topic.
uicontrol,0.910,Show add-ons from,topics/writer-helper-addon.dita,39,any/emphasis,0.910,0.070,0.480,uicontrol,"Enter or paste http://www.oxygenxml.com/InstData/Addons/default/updateSite.xml in the [[Show add-ons from]] field.If you have issues connecting to the default update site, you can download the add-on package, unzip it, then use the Browse for local files action in the Install new add-ons dialog box to locate the downloaded addon.xml file. "
uicontrol,0.900,Embed AI Positron in Author,ai/actions_preferences.dita,32,uicontrol/label+noun,0.900,0.080,0.470,uicontrol,[[Embed AI Positron in Author]] page || Controls whether or not the AI Positron drop-down widget is displayed when documents are open in the Author visual editing mode. This drop-down list contains some of the most useful AI actions for creating and improving the structure and content of the current document.
uicontrol,0.900,Embed AI Positron in Author,ai/ai-positron-eclipse-preferences.dita,41,uicontrol/label+noun,0.900,0.080,0.470,uicontrol,[[Embed AI Positron in Author]] page || Controls whether or not the AI Positron drop-down widget is displayed when documents are open in the Author visual editing mode. This drop-down list contains some of the most useful AI actions for creating and improving the structure and content of the current document.
uicontrol,0.900,Enable AI Autocompletion in Text,ai/autocompletion_preferences.dita,10,uicontrol/label+noun,0.900,0.260,0.200,uicontrol,"[[Enable AI Autocompletion in Text]] page || Enables context-aware code snippet suggestions in the editor. When this option is selected, AI Positron provides intelligent autocompletion based on the current file content and structure."
uicontrol,0.900,Open File,ai/cf-ai-positron.dita,297,any/emphasis,0.900,0.100,0.280,uicontrol,[[Open File]] - You can click on the button that contains the file name to open it in the visual editor.
uicontrol,0.900,Actions,ai/wa-ai-positron-web-vpat.dita,530,uicontrol/label+noun,0.900,0.130,0.500,uicontrol,"When using the [[Actions]] menu, the Home and End keys allow quick navigation to the first and last actions, respectively."
uicontrol,0.900,Positron,ai/wa-ai-positron-web-vpat.dita,552,uicontrol/label+noun,0.900,0.140,0.310,uicontrol,The AI ​​[[Positron]] view has a title exposed as a tab label. This is announced by screen readers. || 2.4.2 Page Titled (Level A) Also applies to: Revised Section 508 501 (Web)(Software) 504.2 (Authoring Tool) 602.3 (Support Docs) | Supports
uicontrol,0.900,DITA Maps Manager,dev_guide/workspace_access_plugin_api_overview.dita,36,any/emphasis,0.900,0.070,0.160,uicontrol,"Add a listener to be notified when a new XML document is opened, selected, or closed either in the main editing area or in the [[DITA Maps Manager]] view. See: ."
uicontrol,0.900,Other XML Refactoring Actions,reusables/topics/reusables-author-for-dita.dita,131,uicontrol/dt-convention,0.900,0.070,0.200,uicontrol,"[[Other XML Refactoring Actions]] || For your convenience, the last 5 XML Refactoring tool operations that were finished or previewed will also appear in this submenu."
uicontrol,0.900,Search Filter,reusables/topics/reusables-author-for-dita.dita,327,any/emphasis,0.900,0.040,0.230,uicontrol,[[Search Filter]] - You can enter text in the filter field at the top of the dialog box to filter the list and search for a specific key.
uicontrol,0.900,Search Filter,reusables/topics/reusables-author-for-dita.dita,729,any/emphasis,0.900,0.040,0.220,uicontrol,[[Search Filter]] - You can enter text in the filter field at the top of the dialog box to filter the list and search for a specific key.
uicontrol,0.900,Help,reusables/topics/reusables-tools.dita,289,uicontrol/verb+label,0.900,0.110,0.520,uicontrol,"If this option is selected, when you select [[Help]] or press F1 while hovering over any part of the interface, attempts to open the help documentation in online mode. If this option is not selected or an internet connection fails, the help documentation is opened in offline mode."
uicontrol,0.900,"""drop-down menu""",rules/styleguide/useSpecificWords.dita,29,any/emphasis,0.900,0.040,0.170,uicontrol,"Rule: Use [[""drop-down menu""]] or ""drop-down list"" when referring to composite buttons that include submenus."
uicontrol,0.900,Report Problem,topics/CF-dita-map-tree-editor.dita,83,uicontrol/dt-convention,0.900,0.040,0.400,uicontrol,[[Report Problem]] || Opens a dialog box that allows you to write the description of a problem that was encountered while using the application. You can also select additional information to be sent to the technical support team within the various tabs.
uicontrol,0.900,Task List Panel,topics/ai-translator-add-on.dita,126,any/emphasis,0.900,0.290,0.320,uicontrol,[[Task List Panel]]
uicontrol,0.900,Authentication,topics/cf-organization-authentication.dita,6,any/emphasis,0.900,0.340,0.250,uicontrol,"The [[Authentication]] page in Content Fusion allows organization administrators to configure how users can join and sign in to the organization. Administrators can enable or disable various authentication providers, making it easier and more secure for users to access the platform."
uicontrol,0.900,Members,topics/cf-organization-members.dita,8,any/emphasis,0.900,0.250,0.300,uicontrol,"The [[Members]] page in Content Fusion allows organization administrators to manage user access, assign roles, and allocate licenses within their organization. This page provides a centralized interface for viewing and controlling all members, their roles, and license usage."
uicontrol,0.900,User Name,topics/cf_task_manager_view.dita,50,uicontrol/label+noun,0.900,0.030,0.170,uicontrol,"[[User Name]] drop-down menu || Once connected and authorized, your user name will appear in the upper right corner of the view. If you hover over your name, you can see what email address is associated with the account. The drop-down menu offers the following actions: Refresh Tasks Forces a refresh to synchronize the information in the view with the server. Go to my Account Opens your profile inf"
uicontrol,0.900,File Comparison Panels,topics/compare-directories-3-way.dita,143,any/emphasis,0.900,0.160,0.170,uicontrol,"[[File Comparison Panels]] || If you click a file in the top panel, the file is opened in this file comparison section. The file from your file set is shown in the left panel and the file from the other file set is shown in the right panel.If does not recognize the file type, a dialog box will be displayed that allows you to select the type of editor you want it to be associated with for this comp"
uicontrol,0.900,Elements,topics/component_faq.dita,157,any/emphasis,0.900,0.150,0.250,uicontrol,The API allows for a content completion filter that also affects the [[Elements]] view.
uicontrol,0.900,Minify HTML,topics/compress-html.dita,19,any/emphasis,0.900,0.030,0.410,uicontrol,"To minify an HTML document, right-click anywhere in the editor for an HTML document that is open in Text mode (or right-click an HTML document in the ProjectProject Explorer view and select the [[Minify HTML]] action. This opens a dialog box with the following options:"
uicontrol,0.900,Show referenced resources,topics/contextual-menu-actions.dita,335,uicontrol/dt-convention,0.900,0.040,0.360,uicontrol,[[Show referenced resources]] || Opens the Referenced/Dependent Resources view that allows you to see the references for the currently selected resource.
uicontrol,0.900,New,topics/custom-refactoring-xquery-script.dita,6,any/emphasis,0.900,0.140,0.350,uicontrol,The first step in creating a custom refactoring operation is to create an XQuery Update script or XSLT stylesheet that is needed to process the refactoring operations. The easiest way to create this script file is to use the [[New]] document wizard to create a new XQuery or XSLT file and you can use the XQuery method example or XSLT method example to help you with the content.
uicontrol,0.900,XSLT/XQuery Document View (XSLT/XQuery),topics/debugging-layout.dita,36,any/emphasis,0.900,0.110,0.170,uicontrol,[[XSLT/XQuery Document View (XSLT/XQuery)]] - Displays and allows the editing of XSL files (stylesheets) or XQuery documents.
uicontrol,0.900,Submenu,topics/dg-configuring-author-menu.dita,25,any/emphasis,0.900,0.160,0.620,uicontrol,[[Submenu]] - Creates a submenu. You can nest an unlimited number of menus.
uicontrol,0.900,Menu,topics/dg-insert-table-action.dita,37,uicontrol/label+noun,0.900,0.220,0.640,uicontrol,Set [[Menu]] icon to ${framework} / menuIcon.png.
uicontrol,0.900,Menu,topics/dg-step-by-step-example.dita,154,uicontrol/label+noun,0.900,0.210,0.620,uicontrol,Set [[Menu]] icon to ${framework}/menuImage.png.
uicontrol,0.900,Transform with,topics/dg-transformation-scenarios.dita,123,any/emphasis,0.900,0.030,0.280,uicontrol,"To test the transformation scenario that you just created, you can use the sample sdf.xml file found in the sample framework customization package. Click the Apply Transformation Scenario(s) button to display the [[Transform with]] dialog box. The scenario list contains the scenario you defined earlier. Select the SDF to HTML scenario that you just defined and click the Apply associated button. Th"
uicontrol,0.900,Edit Reference,topics/dita-maps-manager.dita,272,any/emphasis,0.900,0.020,0.300,uicontrol,"Opens the DITA map in the main editor area with content from all topic references expanded in-place. Referenced content is presented as read-only by default. To edit it, you must use the [[Edit Reference]] contextual menu action to open the source topic that contains the referenced content."
uicontrol,0.900,Set original author,topics/dita-prolog-updater.dita,103,any/emphasis,0.900,0.030,0.540,uicontrol,"[[Set original author]] || When this option is selected, the primary or original author is set in the prolog when the document is saved. This option is only applicable for new documents."
uicontrol,0.900,Manage Sites,topics/ofb-dashboard.dita,66,any/emphasis,0.900,0.080,0.180,uicontrol,"[[Manage Sites]] - If you click the Sites title in the top-left corner of the pane or if you click the Manage sites link in the top-right corner of the pane, you will be directed to the Sites page where all your sites are displayed in a tile format."
uicontrol,0.900,User Name,topics/ofb-feedback-comments-manager.dita,138,uicontrol/label+noun,0.900,0.030,0.160,uicontrol,"[[User Name]] drop-down menu || Once connected and authorized, your user name will appear in the upper right corner of the view. The drop-down menu offers the following actions: Refresh Forces a refresh to synchronize the information in the view and reloads the first 20 items. Preferences Opens the Oxygen Feedback Connector preferences page where you can configure a mapping between Oxygen XML Edit"
uicontrol,0.900,Add a Product,topics/ofbENT-set_up_oauth.dita,68,any/emphasis,0.900,0.150,0.320,uicontrol,"In the App Dashboard, choose your app and scroll to [[Add a Product]]."
uicontrol,0.900,Drop-down,topics/open-find-resource-view.dita,43,uicontrol/label+noun,0.900,0.030,0.190,uicontrol,"Settings - [[Drop-down]] menu that includes the following settings for the view: Show description - Presents the search results in a more compact form, displaying only the title and the location of the resources. "
uicontrol,0.900,Up,topics/preferences-data-sources.dita,223,any/emphasis,0.900,0.060,0.460,uicontrol,"In Oracle XML, a container can hold millions of resources. If the node corresponding to such a container in the Data Source Explorer view would display all the contained resources at the same time, the performance of the view would be very slow. To prevent this, only a limited number of the contained resources is displayed as child nodes of the container node. You can navigate to other contained r"
uicontrol,0.900,Down,topics/preferences-data-sources.dita,223,any/emphasis,0.900,0.050,0.300,uicontrol,"In Oracle XML, a container can hold millions of resources. If the node corresponding to such a container in the Data Source Explorer view would display all the contained resources at the same time, the performance of the view would be very slow. To prevent this, only a limited number of the contained resources is displayed as child nodes of the container node. You can navigate to other contained r"
uicontrol,0.900,FOP,topics/preferences-fo-processors.dita,156,uicontrol/label+noun,0.900,0.130,0.560,plain,The name that will be displayed in the list of available FO processors on the [[FOP]] tab of the transformation scenario dialog box.
uicontrol,0.900,Browser,topics/sa-open-url-dialog.dita,77,uicontrol/label+noun,0.900,0.170,0.380,uicontrol,"[[Browser]] view || If you are browsing a WebDAV or SFTP repository, the items are presented in a tree-like fashion. You can browse the directories, and make multiple selections. Additionally, you may use the Rename, Delete, and New Folder actions to manage the file repository.The file names are sorted in a case-insensitive way. When you browse a SharePoint repository, a specialized component rend"
uicontrol,0.900,Editor panel,topics/tree-editor-perspective.dita,25,any/emphasis,0.900,0.110,0.220,uicontrol,[[Editor panel]] - Easy editing of structured mark-up documents. Each token has an associated icon for easier visual identification.
uicontrol,0.900,Other XML Refactoring Actions,topics/using-the-project-view.dita,596,uicontrol/dt-convention,0.900,0.070,0.230,uicontrol,"[[Other XML Refactoring Actions]] || For your convenience, the last 5 XML Refactoring tool operations that were finished or previewed will also appear in this submenu."
uicontrol,0.900,Show dependent resources,topics/using-the-project-view.dita,615,uicontrol/dt-convention,0.900,0.030,0.330,uicontrol,"[[Show dependent resources]] || Opens the Referenced/Dependent Resources view that allows you to see the resource dependencies for an XML document. When working with DITA XML projects, this action is available when right-clicking images to find direct references to them."
uicontrol,0.900,Check out required,topics/wa-integrate-CMIS.dita,76,any/emphasis,0.900,0.040,0.530,uicontrol,"[[Check out required]] - If you select this option, files will be opened in the Web Author editor in read-only mode and users will need to check out the file to edit it."
uicontrol,0.900,Plugins,topics/wa-oidc-auth.dita,27,any/emphasis,0.900,0.170,0.220,uicontrol,"On the machine where Web Author is installed, go to the Administration Page. In the [[Plugins]] section, find Web Author OIDC Authentication Plugin and click on Configure.For Okta: Provider Name - Enter a name familiar for your users. They will see it in the UI: ""Authenticate with <Provider Name>"". To retrieve the authorization, token, and user info endpoints, append /.well-known/openid-configurat"
uicontrol,0.900,All,topics/wa-text-mode.dita,47,any/emphasis,0.900,0.030,0.520,uicontrol,"Find/Replace (Ctrl+Shift+F (Command+Shift+F on macOS)) - Opens a stripe at the top of the text editor where you can enter a search pattern to find and after you press Enter, you can enter the pattern to replace it with. Each occurrence is then highlighted in the editor, one by one. You can simply press Enter to perform the replace operation on each occurrence or you can use the buttons that then a"
uicontrol,0.900,Register,topics/webapp-integrate-sharepoint-plugin.dita,61,any/emphasis,0.900,0.080,0.610,uicontrol,Click [[Register]]. The app is created.
uicontrol,0.900,Open the Server,topics/webapp-plugin-prototyping.dita,94,uicontrol/label+noun,0.900,0.160,0.420,uicontrol,[[Open the Server]] view.
uicontrol,0.900,Open with,topics/working-copy-menu.dita,36,uicontrol/dt-convention,0.900,0.030,0.380,uicontrol,[[Open with]]... || Submenu that allows you to open the selected resource either with or with another application.
uicontrol,0.900,Open with,topics/working-copy-menu.dita,36,any/emphasis,0.900,0.030,0.350,uicontrol,[[Open with]]... || Submenu that allows you to open the selected resource either with or with another application.
