suggested_element,score,text,file,line,source,p_uicontrol,p_filepath,p_codeph,choice,context
filepath,0.744,customMainPage.xsl,topics/whr-pt-xslt-import-usecase-1.dita,148,filepath/filename,0.156,0.744,0.866,filepath,"In the customization stylesheet that you just created (for example, [[customMainPage.xsl]]), modify the template by adding the following XSLT code at the end (before the closing /div element).<xsl:if test=""oxygen:getParameter('webhelp.footer.add.generation.time') = 'yes'""> <div class=""generation_time""> Generation date: <xsl:value-of select=""format-dateTime( current-dateTime(), '[h1]:[m01] [P] on ["
filepath,0.744,Step Result,topics/whr-pt-xslt-import-usecase-2.dita,25,any/emphasis,0.133,0.744,0.603,filepath,[[Step Result]]: You should have the custom_template folder linked in your project.
filepath,0.743,-licensekey-dir,topics/ch_command_line_interface.dita,191,codeph/flag,0.479,0.743,0.817,filepath,[[-licensekey-dir]] || Specifies the directory where the license key file is located. The license key file should have the name licensekey.txt.
filepath,0.741,${firstFile},topics/preferences-svn-diff.dita,60,codeph/variable,0.124,0.741,0.823,filepath,"The parameters [[${firstFile}]] and ${secondFile} specify the positions of the two compared files in the command line for the external diff application. The parameter ${ancestorFile} specifies the common ancestor (that is, the BASE revision of a file) in a three-way comparison. The working copy version of a file is compared with the repository version, with the BASE revision (the latest revision r"
filepath,0.741,${firstFile},topics/preferences-svn-diff.dita,92,codeph/variable,0.124,0.741,0.823,filepath,"The parameters [[${firstFile}]] and ${secondFile} specify the positions of the two compared files in the command line for the external diff application. The parameter ${ancestorFile} specifies the common ancestor (that is, the BASE revision of a file) in a three-way comparison. The working copy version of a file is compared with the repository version, with the BASE revision (the latest revision r"
filepath,0.740,custom_codeblocks,topics/pdf-xslt-extensions-plugin_use-case_1_styling_codeblocks_with_a_zebra_effect.dita,23,codeph/identifier,0.314,0.740,0.732,filepath,"Create your customization stylesheet (for example, [[custom_codeblocks]].xsl) with the following content:<?xml version=""1.0"" encoding=""UTF-8""?> <xsl:stylesheet xmlns:xsl=""http://www.w3.org/1999/XSL/Transform"" xmlns:xs=""http://www.w3.org/2001/XMLSchema"" exclude-result-prefixes=""xs"" version=""3.0""> <xsl:template match=""*[contains(@class, ' pr-d/codeblock ')]""> <div class='zebra'> <xsl:analyze-string "
filepath,0.737,firstFilePath,topics/scripting-compare-files.dita,20,codeph/identifier,0.369,0.737,0.839,filepath,[[firstFilePath]] || Mandatory argument that specifies the first file path (it can also be provided as a URL).
filepath,0.737,-security-workspace,topics/ch_command_line_interface.dita,326,codeph/flag,0.120,0.737,0.744,filepath,"[[-security-workspace]] || Specifies the directory where the temporary files and font cache is stored. This parameter is automatically expanded in the Java security policy file, with read and write access, when the -security-policy is specified. For more details, see: ."
filepath,0.736,Main Files,topics/dita-main-files.dita,62,any/emphasis,0.139,0.736,0.585,filepath,You can set multiple maps in the [[Main Files]] folder and all of them will automatically be added to the list of root maps you can select from the drop-down menu in the DITA Maps Manager toolbar.
filepath,0.736,Main Files,topics/dita-main-files.dita,119,any/emphasis,0.139,0.736,0.585,filepath,You can set multiple maps in the [[Main Files]] folder and all of them will automatically be added to the list of root maps you can select from the drop-down menu in the DITA Maps Manager toolbar.
filepath,0.736,DITAVAL,topics/dita-map-edit-filters.dita,32,any/emphasis,0.228,0.736,0.729,filepath,"If you already have a [[DITAVAL]] file associated with the DITA map, you can specify the file to be used when filtering content. You can find out more about constructing a DITAVAL file in the DITA Documentation.If a filter file is specified in the args.filter parameter (in the Parameters tab), the filters are combined (neither file takes precedence over the other). "
filepath,0.735,file(s),topics/known_issues.dita,129,codeph/call,0.254,0.735,0.401,filepath,"When merging changes, if this message appears, it means that the original file(s) could not be found in the location where they were at the time the task was uploaded to the Content Fusion server. If you know the new location of the folder where the original [[file(s)]] now reside, click Choose directory and select that folder (in this case, the merge tool will perform a three-way comparison betwe"
filepath,0.734,pluginDir,reusables/topics/reusables-editor-variables.dita,72,codeph/identifier,0.156,0.734,0.810,filepath,${[[pluginDir]](pluginID)} - Each plugin has an ID specified in its plugin.xml file. This editor variable expands to the file path of the folder that contains the plugin.xml file where that specific plugin ID is located.
filepath,0.733,feedback.header.logo.url,topics/ofbENT-how-to-change-name-logo-favicon.dita,28,any/emphasis,0.771,0.733,0.533,filepath,[[feedback.header.logo.url]] - The URL of a logo image file to be used as the default logo that is displayed in the header of the Administration Interface pages (if an organization logo has not been chosen) and in the header of the commenting component in the output (if a logo was not chosen for the particular site configuration).
filepath,0.732,${frameworks},topics/dg-schema-settings.dita,27,codeph/variable,0.074,0.732,0.722,filepath,The [[${frameworks}]] variable is expanded at the time of validation into the absolute location of the directory containing the framework.
filepath,0.730,${framework(fr_name)},reusables/topics/reusables-editor-variables.dita,20,codeph/variable,0.107,0.730,0.414,filepath,[[${framework(fr_name)}]] - The path (as URL) of the fr_name framework.
filepath,0.729,MySQL,topics/configure-mysql-datasource.dita,47,uicontrol/verb+label,0.231,0.729,0.682,filepath,Click the Add Files button and select the [[MySQL]] driver file that you downloaded.
filepath,0.729,web,topics/customizing_frameworks.dita,189,any/emphasis,0.124,0.729,0.738,filepath,"If your framework is a framework extension, both the JavaScript files from the base framework and those from the extension will be loaded. To make it possible to override JavaScript files inherited from a base framework, if a file in the [[web]] folder of the extension framework has the same name as a file in the web folder of the base framework, only the file in the extension framework will be lo"
filepath,0.729,URL,topics/import-text.dita,36,uicontrol/verb+label,0.727,0.729,0.476,filepath,Select the [[URL]] of the text file (txt or csv file extensions).
filepath,0.721,fragments,topics/how_to_use_jquery_in_webhelp_responsive_output.dita,33,any/emphasis,0.412,0.721,0.688,filepath,"In the [[fragments]] folder, create a file named jquery-scripts.html with the following content:<html> <script src=""${oxygen-webhelp-template-dir}/js/custom.js"" defer=""defer""></script> </html>Make sure that the defer attribute is present on the script element. "
filepath,0.720,HTML,topics/whr-context-sensitive.dita,140,uicontrol/label+noun,0.302,0.720,0.715,filepath,"The path to the corresponding [[HTML]] page, relative to the location of the context-help-map.xml mapping file."
filepath,0.717,affix,topics/replace-dictionaries.dita,68,any/emphasis,0.099,0.717,0.447,filepath,"Step Result: You should end up with a dictionary file (with a .dic file extension) and an [[affix]] file (with the .aff file extension). The affix file (.aff) can be empty, but it is needed for the mechanism to work properly."
filepath,0.716,${dsu},reusables/topics/reusables-editor-variables.dita,441,codeph/variable,0.200,0.716,0.545,filepath,[[${dsu}]] - The path of the detected schema as a URL for the current validated XML document.
filepath,0.716,custom.xsl,topics/pdf-xslt-extensions-plugin_use-case_3_use_custom_parameters_in_xslt.dita,26,filepath/filename,0.247,0.716,0.725,filepath,"Create your customization stylesheet (for example, [[custom.xsl]]) with the following content:<?xml version=""1.0"" encoding=""UTF-8""?> <xsl:stylesheet xmlns:xsl=""http://www.w3.org/1999/XSL/Transform"" xmlns:xs=""http://www.w3.org/2001/XMLSchema"" exclude-result-prefixes=""xs"" version=""3.0""> <xsl:param name=""custom-param""/> <xsl:template match=""*[contains(@class, ' topic/div ')]""> <div> <xsl:call-templat"
filepath,0.716,-cs,topics/scripting_oxygen_batch_converter.dita,85,codeph/flag,0.115,0.716,0.637,filepath,"[[-cs]] converterSettingsFile || A file that contains the Batch Documents Converter add-on preferences settings. It can be an xpr file that contains project options or an xml file that contains global options. If not specified, the operation uses the application's default settings."
filepath,0.712,web,topics/customizing_frameworks.dita,189,any/emphasis,0.136,0.712,0.713,filepath,"If your framework is a framework extension, both the JavaScript files from the base framework and those from the extension will be loaded. To make it possible to override JavaScript files inherited from a base framework, if a file in the web folder of the extension framework has the same name as a file in the [[web]] folder of the base framework, only the file in the extension framework will be lo"
filepath,0.712,Web Author,topics/wa-customize-profiling-attributes.dita,29,any/emphasis,0.441,0.712,0.432,filepath,"Open the project file (*.xpr) with a text editor and copy the portion within this block:<serialized xml:space=""preserve""> ... ... </serialized>and paste it into the option.xml file in [[Web Author]]."
filepath,0.710,"(personal.json, etc.)",topics/videos-other-resources.dita,99,any/emphasis,0.056,0.710,0.614,filepath,"Sample files (personal.xml, etc.)[[(personal.json, etc.)]] - A collection of interrelated sample files that will allow you to experiment with the structure and relationship between files, stylesheets, and schemas."
filepath,0.710,Main File,glossary/main-file.dita,6,any/emphasis,0.205,0.710,0.731,filepath,"A [[Main File]] typically refers to the root of an imported or included tree of modules and this support helps you simplify the configuration and development of XML projects. For more information, see the section."
filepath,0.709,Assembly,topics/author-docbook-assembly-doc-type.dita,68,any/emphasis,0.356,0.709,0.725,filepath,includes a built-in transformation scenario that can be applied on an [[Assembly]] file to generate an assembled (merged) DocBook file. The scenario is called DocBook Assembly and is found in the DocBook 5 section in the Configure Transformation Scenario(s) dialog box.
filepath,0.708,${afn},reusables/topics/reusables-editor-variables.dita,110,codeph/variable,0.179,0.708,0.613,filepath,[[${afn}]] - The file name (without parent directory and without file extension) of the zip archive that includes the currently edited file.
filepath,0.708,C:\Program,topics/supported-XSLT-processors.dita,111,filepath/path,0.114,0.708,0.795,filepath,"There is a known problem where file paths that contain spaces are not handled correctly in the LIBXML processor. For example, the built-in XML Catalog files of the built-in document types (DocBook, TEI, DITA, etc.) are not handled properly by LIBXML if is installed in the default location on Windows ([[C:\Program]] Files). This is because the built-in XML catalog files are stored in the /framework"
filepath,0.707,custom_mainpage,topics/whr-responsive-override-xslt-dita-xslt-import-sample.dita,181,codeph/identifier,0.239,0.707,0.681,filepath,"In the customization stylesheet that you just created (for example, [[custom_mainpage]].xsl), declare webhelp.footer.add.generation.time as a global parameter and modify the template by adding the following XSLT code at the end.<xsl:if test=""$webhelp.footer.add.generation.time = 'yes'""> <div class=""generation_time""> Generation date: <xsl:value-of select=""format-dateTime( current-dateTime(), '[h1]:"
filepath,0.704,WebHelp_OUTPUT_DIR,glossary/glossentry-wh-out-dir.dita,6,any/emphasis,0.344,0.704,0.845,filepath,[[WebHelp_OUTPUT_DIR]] refers to the output directory where WebHelp transformation files will be generated.
filepath,0.704,WebHelp_OUTPUT_DIR,glossary/glossentry-wh-out-dir.dita,6,any/emphasis,0.344,0.704,0.845,filepath,[[WebHelp_OUTPUT_DIR]] refers to the output directory where WebHelp transformation files will be generated.
filepath,0.704,gif,reusables/topics/reusables-editing-documents.dita,1279,any/emphasis,0.110,0.704,0.588,filepath,"Suffix searches are also supported, both for searching in the content of your resources and in their name. For this, you can use wildcards. If you search for *ing with the in content option selected, you will find documents that contain the word presenting. If you search for */samples/*.gif with the in file paths option selected, you will find all the [[gif]] images from the samples directory."
filepath,0.704,PDF,topics/dita-ot-customization.dita,50,any/emphasis,0.217,0.704,0.606,filepath,"[[PDF]] - For information about customizing PDF output generated from DITA content, see ."
filepath,0.703,dbgXSL,reusables/topics/reusables-editor-variables.dita,435,codeph/identifier,0.217,0.703,0.815,filepath,${[[dbgXSL]]} - The local file path to the XSL/XQuery document that is currently selected in the Debugger stylesheet combo box (for tools started from the XSLT/XQuery Debugger).
filepath,0.702,File Paths (filepath),rules/styleguide/generalStyleRules.dita,312,any/emphasis,0.292,0.702,0.555,filepath,[[File Paths (filepath)]] - Use this tag for listing the name of a specific file or file path.
filepath,0.701,${ancestorFile},topics/preferences-svn-diff.dita,60,codeph/variable,0.111,0.701,0.784,filepath,"The parameters ${firstFile} and ${secondFile} specify the positions of the two compared files in the command line for the external diff application. The parameter [[${ancestorFile}]] specifies the common ancestor (that is, the BASE revision of a file) in a three-way comparison. The working copy version of a file is compared with the repository version, with the BASE revision (the latest revision r"
filepath,0.701,${ancestorFile},topics/preferences-svn-diff.dita,92,codeph/variable,0.111,0.701,0.784,filepath,"The parameters ${firstFile} and ${secondFile} specify the positions of the two compared files in the command line for the external diff application. The parameter [[${ancestorFile}]] specifies the common ancestor (that is, the BASE revision of a file) in a three-way comparison. The working copy version of a file is compared with the repository version, with the BASE revision (the latest revision r"
filepath,0.700,file(s),topics/cf-projects-workspace_files_view.dita,80,codeph/call,0.401,0.700,0.546,filepath,Creates a new review task and adds the selected [[file(s)]] to it. It opens the New Review Task page where you can configure the new task.
filepath,0.698,${framework},topics/dg-step-by-step-example.dita,154,codeph/variable,0.395,0.698,0.540,filepath,Set Menu icon to [[${framework}]]/menuImage.png.
filepath,0.696,fr_name,topics/webapp_editor_variables.dita,218,codeph/identifier,0.108,0.696,0.661,filepath,${frameworkDir([[fr_name]])} - The path (as file path) of the fr_name framework.
filepath,0.695,User-defined template directory,topics/creating-from-templates.dita,24,any/emphasis,0.438,0.695,0.756,filepath,[[User-defined template directory]] - You can add your own custom templates by creating template files in a directory and then add that directory to the list of template directories that uses in the Document Templates preferences page. This user-defined directory will appear in the New from templates wizard.
filepath,0.688,chemistry.log.file,topics/dcpp_parameters.dita,233,codeph/identifier,0.343,0.688,0.822,filepath,"[[chemistry.log.file]] || Specifies the path to the logback.xml configuration file used by Chemistry. For more details, see: ."
filepath,0.685,oxyDeveloperOptionsSa,topics/import-export-preferences.dita,117,codeph/identifier,0.169,0.685,0.802,filepath,The name of the options file of is [[oxyDeveloperOptionsSa]].xml.
filepath,0.683,--input=input-file,topics/whr-build-output.dita,41,codeph/flag,0.296,0.683,0.858,filepath,[[--input=input-file]] || The input-file represents the path to the DITA map that you want to process.
filepath,0.683,DITAVAL file,topics/fluenta-dita-translation-add-on.dita,112,any/emphasis,0.481,0.683,0.586,filepath,"[[DITAVAL file]] - Allows users to include a DITAVAL file. This file controls content conditionality, enabling exclusion of specific sections in the generated XLIFF files for translation. This option is useful in some use cases, such as when you do not want certain content translated into specific languages to reduce translation costs."
filepath,0.681,${rootMapDir},reusables/topics/reusables-editor-variables.dita,492,codeph/variable,0.066,0.681,0.481,filepath,[[${rootMapDir}]] - Will be expanded to the current root map parent directory file path.
filepath,0.681,term list,reusables/topics/reusables-cf-wa-waCustom.dita,499,any/emphasis,0.176,0.681,0.638,filepath,"Create a [[term list]] file (with a .tdi file extension). The name of the file must begin with a two letter prefix that indicates the language it should be attached to, followed by an underscore or hyphen, and then a descriptive name (for example, en_US_myterms.tdi for term list in the US version of the English language or en_myterms.tdi for a less specific English term list). For a list of langua"
filepath,0.679,WAR distribution,topics/wa-login-admin-active-directory.dita,23,any/emphasis,0.177,0.679,0.668,filepath,[[WAR distribution]]: WEB-INF/shiro.ini
filepath,0.679,WAR distribution,topics/wa-login-admin-oidc.dita,22,any/emphasis,0.177,0.679,0.668,filepath,[[WAR distribution]]: WEB-INF/shiro.ini
filepath,0.676,Oracle,topics/configure-oracle-datasource.dita,48,uicontrol/verb+label,0.247,0.676,0.645,filepath,Click the Add Files button and select the [[Oracle]] driver file that you downloaded.
filepath,0.674,folder,topics/cf-projects.dita,133,any/emphasis,0.120,0.674,0.714,filepath,"A URL query parameter in the form of /projects/new-from-url?url= can be used to create a project from a Git repository. The URL parameter accepts either a Git repository URL or a download archive URL generated by a Git server. For the archive URL option, the generated archive should have a root folder where the content is located. An optional [[folder]] parameter can be used to specify the folder "
filepath,0.671,JSON,topics/json-transforming-xslt.dita,34,uicontrol/verb+label,0.450,0.671,0.539,filepath,"Configure the transformation scenario to suit your needs. In the XSLT tab, make sure you select the [[JSON]] file in the JSON URL field and the XSL file in the XSL URL field."
filepath,0.668,JSON,topics/json-transforming-xquery.dita,30,uicontrol/verb+label,0.546,0.668,0.586,filepath,"Configure the transformation scenario to suit your needs. In the XQuery tab, make sure you select the [[JSON]] file in the JSON URL field and the XQuery file in the XQuery URL field."
filepath,0.663,term list,topics/add-terms-list.dita,22,any/emphasis,0.173,0.663,0.640,filepath,"Create a [[term list]] file (with the .tdi file extension). The name of the file must begin with a two letter prefix that indicates the language it should be attached to, followed by an underscore or hyphen, and then a descriptive name (for example, en_US_myterms.tdi for term list in the US version of the English language or en_myterms.tdi for a less specific English term list). For a list of lang"
filepath,0.663,[Windows Linux/Mac Startup Scripts],topics/set-parameters-for-application-launchers.dita,101,any/emphasis,0.339,0.663,0.637,filepath,"[[[Windows Linux/Mac Startup Scripts]]] The application also contains startup scripts in the installation folder. If you are using such scripts to start the application, you can follow this procedure to set system properties for them: ."
filepath,0.658,--temp=dir,topics/whr-build-output.dita,65,codeph/flag,0.314,0.658,0.875,filepath,[[--temp=dir]] || Specifies the location of the temporary directory.
filepath,0.656,Windows Installer,topics/how_to_security_manager.dita,52,any/emphasis,0.199,0.656,0.659,filepath,"[[Windows Installer]] Go to the installation directory of . Launch Manage Web Author Service. Go to the Java tab. In the Java Options section, add the -Djava.security.manager system property. Click Apply. Restart the application. "
filepath,0.656,Windows Installer,topics/how_to_security_manager.dita,52,any/emphasis,0.199,0.656,0.659,filepath,"[[Windows Installer]] Go to the installation directory of . Launch Manage Web Author Service. Go to the Java tab. In the Java Options section, add the -Djava.security.manager system property. Click Apply. Restart the application. "
filepath,0.656,Windows Installer,topics/how_to_security_manager.dita,52,any/emphasis,0.199,0.656,0.659,filepath,"[[Windows Installer]] Go to the installation directory of . Launch Manage Web Author Service. Go to the Java tab. In the Java Options section, add the -Djava.security.manager system property. Click Apply. Restart the application. "
filepath,0.655,* (any),topics/document-type-association-rules-tab.dita,83,any/emphasis,0.193,0.655,0.523,filepath,Specifies the name of the file ([[* (any)]] by default).
filepath,0.654,Windows Installer,topics/how_to_security_manager.dita,29,any/emphasis,0.199,0.654,0.679,filepath,"[[Windows Installer]] Go to the installation directory of . Launch Manage Web Author Service. Go to the Java tab. In the Java Options section, remove the -Djava.security.manager system property. Click Apply. Restart the application. "
filepath,0.654,Windows Installer,topics/how_to_security_manager.dita,29,any/emphasis,0.199,0.654,0.679,filepath,"[[Windows Installer]] Go to the installation directory of . Launch Manage Web Author Service. Go to the Java tab. In the Java Options section, remove the -Djava.security.manager system property. Click Apply. Restart the application. "
filepath,0.654,Windows Installer,topics/how_to_security_manager.dita,29,any/emphasis,0.199,0.654,0.679,filepath,"[[Windows Installer]] Go to the installation directory of . Launch Manage Web Author Service. Go to the Java tab. In the Java Options section, remove the -Djava.security.manager system property. Click Apply. Restart the application. "
filepath,0.653,plugin's,ai/ai_positron_enterprise-config-file.dita,14,any/emphasis,0.193,0.653,0.672,filepath,"The Oxygen AI Positron Enterprise add-on can automatically configure its AI service using a JSON file placed in the [[plugin's]] installation directory. This method initializes the connector when Oxygen starts and hides the AI Service Configuration preferences page. As a result, users are restricted to using the company's approved AI service only."
filepath,0.653,${cfn},reusables/topics/reusables-editor-variables.dita,87,codeph/variable,0.293,0.653,0.581,filepath,[[${cfn}]] - Current file name without the extension and parent folder. The current file is the one currently open and selected.
filepath,0.652,DITA Map WebHelp Responsive,topics/dita-to-webhelp-responsive-with-oxygen-feedback-from-authoring-to-publishing.dita,97,any/emphasis,0.335,0.652,0.898,filepath,Open the [[DITA Map WebHelp Responsive]] transformation scenario in Oxygen XML Editor/Author.
filepath,0.647,plugin.xml,topics/example-uppercase-plugin.dita,78,filepath/filename,0.056,0.647,0.519,filepath,"[[plugin.xml]]: <!DOCTYPE plugin SYSTEM ""../plugin.dtd""> <plugin name=""UpperCase"" description=""Convert the selection to uppercase"" version=""1.0.0"" vendor=""SyncRO"" class=""ro.sync.sample.plugin.uppercase.UppercasePlugin""> <runtime> <library name=""lib/uppercase.jar""/> </runtime> <extension type=""selectionProcessor"" class=""ro.sync.sample.plugin.uppercase.UppercasePluginExtension""/> </plugin> "
filepath,0.640,plugins,topics/dita-embedding-latex-equations.dita,33,any/emphasis,0.256,0.640,0.439,filepath,"If you want to properly present the LaTeX equation when editing in the Author visual mode, you need a plugin that converts the equation content to an image. There is a sample plugin that does that here: . You can download and copy the plugin folder latex-images-support to the [[plugins]] folder, then restart ."
filepath,0.634,-sf,topics/scripting_oxygen_validate.dita,41,codeph/flag,0.195,0.634,0.786,filepath,[[-sf]] scenariosFilePath || Optional argument that specifies the path of the file that stores the validation scenarios (either an Oxygen scenarios file or an Oxygen project file). It can also be provided as a URL. The file that stores the validation scenarios must have a similar format to that generated from Oxygen by invoking Export Global Validation Scenarios from the Options menu. This type of
filepath,0.634,<string>,topics/ch_css_extensions.dita,375,codeph/tag,0.226,0.634,0.488,filepath,[[<string>]] | initial | unset || -oxy-pdf-meta-copyright-url | Specifies the location of the external copyright notice.meta[name='copyright-url'] { -oxy-pdf-meta-copyright-url: attr(value); } |  | no
filepath,0.627,oxyJSONEditorOptionsSa,topics/import-export-preferences.dita,119,codeph/identifier,0.217,0.627,0.836,filepath,The name of the options file of is [[oxyJSONEditorOptionsSa]].xml.
filepath,0.625,eXist,topics/download-database-drivers.dita,22,codeph/identifier,0.097,0.625,0.815,filepath,eXist database - Copy the jar files from the [[eXist]] database install directory to the install directory as described in the procedure for configuring an eXist data source. 
filepath,0.625,hhc,topics/chm-output-format.dita,18,any/emphasis,0.107,0.625,0.781,filepath,"HTML Help Workshop might fail if the files used for transformation contain accents in their names, due to different encodings used when writing the .hhp and .[[hhc]] files. If the transformation fails to produce the CHM output but the .hhp (HTML Help Project) file is already generated, you can manually try to build the CHM output using HTML Help Workshop."
filepath,0.617,WAR,topics/installing-license-server-WAR.dita,62,uicontrol/verb+label,0.436,0.617,0.814,filepath,"For example, in Apache Tomcat, go to the Web Application Manager page and log in with the user you configured with the manager-gui role (tomcat in the example above). In the WAR file to deploy section, choose the [[WAR]] file and click the Deploy button. The oXygenLicenseServlet application is now up and running, but the license key is not yet registered. "
filepath,0.617,*.zip.bin,topics/create-your-own-templates.dita,71,any/emphasis,0.224,0.617,0.884,filepath,"If you want to create a new template for a binary file (e.g. a zip archive), you need to add .bin to the end of the file name (for example, [[*.zip.bin]] or *.epub.bin). Otherwise, the files will be treated as XML/text documents and you will be prompted to choose the editor type."
filepath,0.613,parameter),topics/pdf-xslt-extensions-plugin_use-case_1_styling_codeblocks_with_a_zebra_effect.dita,58,any/emphasis,0.202,0.613,0.754,filepath,Edit a transformation scenario and reference your custom CSS file (using the args.css [[parameter)]].
filepath,0.613,"(personal.xml, etc.)",topics/videos-other-resources.dita,99,any/emphasis,0.073,0.613,0.520,filepath,"Sample files [[(personal.xml, etc.)]](personal.json, etc.) - A collection of interrelated sample files that will allow you to experiment with the structure and relationship between files, stylesheets, and schemas."
filepath,0.609,ICU-J localization library,topics/supported-XSLT-processors.dita,48,any/emphasis,0.121,0.609,0.848,filepath,"Saxon can use the [[ICU-J localization library]] (saxon9-icu.jar) to add support for sorting and date/number formatting in a wide variety of languages. This library is not included in the installation kit. However, Saxon will use the default collation and localization support available in the currently used JRE. To enable this capability, follow these steps: Download Saxon Professional Edition (PE"
filepath,0.607,*.epub.bin,topics/create-your-own-templates.dita,71,any/emphasis,0.202,0.607,0.911,filepath,"If you want to create a new template for a binary file (e.g. a zip archive), you need to add .bin to the end of the file name (for example, *.zip.bin or [[*.epub.bin]]). Otherwise, the files will be treated as XML/text documents and you will be prompted to choose the editor type."
filepath,0.604,file(s),topics/known_issues.dita,129,codeph/call,0.234,0.604,0.439,filepath,"When merging changes, if this message appears, it means that the original [[file(s)]] could not be found in the location where they were at the time the task was uploaded to the Content Fusion server. If you know the new location of the folder where the original file(s) now reside, click Choose directory and select that folder (in this case, the merge tool will perform a three-way comparison betwe"
filepath,0.601,PostgreSQL,topics/configure-postgreSQL-datasource.dita,44,uicontrol/verb+label,0.214,0.601,0.719,filepath,Click the Add Files button and select the [[PostgreSQL]] driver file that you downloaded.
filepath,0.599,js,topics/wh-configure-custom-search-engine.dita,57,any/emphasis,0.116,0.599,0.627,filepath,"In the [[js]] folder, create a file named custom-search.js. "
filepath,0.596,-security-resources-dir1,topics/ch_command_line_interface.dita,307,codeph/flag,0.067,0.596,0.783,filepath,"[[-security-resources-dir1]] || Specifies additional directories (to the input folder) where resources (e.g. images, CSS stylesheets, etc.) are stored. These parameters are automatically expanded in the Java security policy file, with read access, when the -security-policy is specified. For more details, see: ."
filepath,0.587,file(s),topics/cf-projects-workspace_publications_view.dita,63,codeph/call,0.269,0.587,0.312,filepath,"You can add topics to a new review task from this page by right-clicking the particular topics and selecting Add to review task from the contextual menu. This creates a new review task, adds the selected [[file(s)]], and opens the New Review Task page where you can configure the new task."
filepath,0.582,frameworkDir(fr_name),reusables/topics/reusables-editor-variables.dita,25,codeph/call,0.409,0.582,0.785,filepath,"Since multiple frameworks might have the same name (although it is not recommended), for both ${framework(fr_name)} and ${[[frameworkDir(fr_name)]]} editor variables employs the following algorithm when searching for a given framework name: All frameworks are sorted, from high to low, according to their Priority setting from the Document Type configuration dialog box. Only frameworks that have the"
filepath,0.581,Saxon,topics/scripting_oxygen_validate.dita,114,any/emphasis,0.255,0.581,0.811,filepath,"If the validation uses the Saxon engine and you do not have a commercial license, then the script automatically uses the Saxon Home Edtion distribution that does not require a license. However, if the validation involves specific Saxon Personal / Enterprise Edition advanced features, then the validation report clearly signals that an appropriate Saxon license was not found. Placing a valid [[Saxon"
filepath,0.581,feedback.product.logo.url,topics/ofbENT-how-to-change-name-logo-favicon.dita,25,any/emphasis,0.679,0.581,0.536,filepath,[[feedback.product.logo.url]] - The URL of a logo image file to be used as the default logo that is displayed in the header of the sign up/log in page.
filepath,0.579,${rootMapDirURL},reusables/topics/reusables-editor-variables.dita,502,codeph/variable,0.150,0.579,0.505,filepath,[[${rootMapDirURL}]] - Will be expanded to the current root map parent directory URL.
filepath,0.579,Custom Startup Parameters File,topics/increase-memory.dita,30,any/emphasis,0.444,0.579,0.852,filepath,"[[Custom Startup Parameters File]] - You can also create your own custom startup parameters file and increase the memory using this file. For more information, see ."
filepath,0.576,${frameworkDir(fr_name)},reusables/topics/reusables-editor-variables.dita,25,codeph/variable,0.384,0.576,0.531,filepath,"Since multiple frameworks might have the same name (although it is not recommended), for both ${framework(fr_name)} and [[${frameworkDir(fr_name)}]] editor variables employs the following algorithm when searching for a given framework name: All frameworks are sorted, from high to low, according to their Priority setting from the Document Type configuration dialog box. Only frameworks that have the"
filepath,0.574,js,topics/whr-custom-search-filter.dita,34,any/emphasis,0.106,0.574,0.579,filepath,"In the [[js]] folder, create a file named search-filter.js. "
filepath,0.573,${secondFile},topics/preferences-svn-diff.dita,60,codeph/variable,0.154,0.573,0.703,filepath,"The parameters ${firstFile} and [[${secondFile}]] specify the positions of the two compared files in the command line for the external diff application. The parameter ${ancestorFile} specifies the common ancestor (that is, the BASE revision of a file) in a three-way comparison. The working copy version of a file is compared with the repository version, with the BASE revision (the latest revision r"
filepath,0.573,${secondFile},topics/preferences-svn-diff.dita,92,codeph/variable,0.154,0.573,0.703,filepath,"The parameters ${firstFile} and [[${secondFile}]] specify the positions of the two compared files in the command line for the external diff application. The parameter ${ancestorFile} specifies the common ancestor (that is, the BASE revision of a file) in a three-way comparison. The working copy version of a file is compared with the repository version, with the BASE revision (the latest revision r"
filepath,0.569,Main Files,topics/dita-main-files.dita,54,any/emphasis,0.516,0.569,0.650,filepath,Right-click the project root folder or the [[Main Files]] folder and select Detect Main Files from Project.
filepath,0.569,update site,reusables/topics/reusables-tools.dita,358,any/emphasis,0.125,0.569,0.673,filepath,"Create a descriptor file. You can use a template that provides by going to File New and selecting the Oxygen add-ons update site template. The products the add-on is compatible with can be specified in the template. Once deployed, this descriptor file is referenced as [[update site]]."
filepath,0.567,relative_url,reusables/topics/reusables-editor-variables.dita,250,codeph/identifier,0.331,0.567,0.676,filepath,"[[relative_url]] || Format: ${ask('message', relative_url, 'default')}"
filepath,0.567,relative_url,topics/webapp_editor_variables.dita,98,codeph/identifier,0.331,0.567,0.676,filepath,"[[relative_url]] || Format: ${ask('message', relative_url, 'default')}"
filepath,0.564,Convert to Task,topics/dita-convert-topics.dita,185,any/emphasis,0.156,0.564,0.662,filepath,"Locate the resource XML file for the same conversion operation in the following directory: /frameworks/dita/refactoring/ (for example, for the [[Convert to Task]] operation, it is convertResource2Task.xml)."
filepath,0.564,file(s),topics/fluenta-dita-translation-add-on.dita,104,codeph/call,0.438,0.564,0.566,filepath,"In the resulting dialog box, select the Output folder where the XLIFF [[file(s)]] will be generated and the Target languages that you want to send to translation."
